Wall time,Step,Value
1727269495.9119935,24,0.022553926333785057
1727269496.2338395,48,0.040166500955820084
1727269496.5448825,72,0.036771103739738464
1727269496.8880808,96,0.0381629504263401
1727269497.2100914,120,0.03660335764288902
1727269497.5348604,144,0.03497328236699104
1727269497.8555412,168,0.03582699969410896
1727269498.1748462,192,0.03471623733639717
1727269498.5056653,216,0.03433092311024666
1727269498.8255377,240,0.03323138877749443
1727269499.1447303,264,0.032774847000837326
1727269499.462806,288,0.03146052733063698
1727269499.7818766,312,0.03182678297162056
1727269500.0993166,336,0.03129855543375015
1727269500.417171,360,0.030482981353998184
1727269500.7552474,384,0.03108525648713112
1727269501.0740612,408,0.03147709742188454
1727269501.3934567,432,0.030443720519542694
1727269501.7302246,456,0.03089093416929245
1727269502.0525556,480,0.03110266849398613
1727269502.3699315,504,0.031048094853758812
1727269502.6878803,528,0.031611520797014236
1727269503.0034652,552,0.029517997056245804
1727269503.320766,576,0.030273552983999252
1727269503.6394584,600,0.03021320328116417
1727269503.9557233,624,0.030129574239253998
1727269504.2715702,648,0.031087331473827362
1727269504.5917716,672,0.030014460906386375
1727269504.9099212,696,0.029623592272400856
1727269505.2328327,720,0.030115263536572456
1727269505.5485451,744,0.0319182351231575
1727269505.8655171,768,0.030616534873843193
1727269506.1807601,792,0.03215806558728218
1727269506.4965105,816,0.03182777017354965
1727269506.8096414,840,0.03299931064248085
1727269507.1246235,864,0.03439653292298317
1727269507.436983,888,0.0345272459089756
1727269507.7536561,912,0.0358763113617897
1727269508.0665882,936,0.037520214915275574
1727269508.3832502,960,0.038393426686525345
1727269508.6960213,984,0.03859579190611839
1727269509.006696,1008,0.040690723806619644
1727269509.3236275,1032,0.042889177799224854
1727269509.6535156,1056,0.047085437923669815
1727269509.9836552,1080,0.049047864973545074
1727269510.303485,1104,0.04912451282143593
1727269510.6471813,1128,0.05414886772632599
1727269510.9995222,1152,0.055760785937309265
1727269511.33543,1176,0.06070800870656967
1727269511.6750016,1200,0.060920797288417816
1727269512.0009933,1224,0.06849512457847595
1727269512.3304183,1248,0.07828910648822784
1727269512.654053,1272,0.08470931649208069
1727269512.9810238,1296,0.10327909141778946
1727269513.3071012,1320,0.10780613124370575
